id,file,percent,hp,time captured,time parsed,manual
,Screenshot (47081).png,,,1545947388,,
andromalius,Screenshot (47082).png,73.07,1615561.0,1545947389,1545947424.0,
,Screenshot (47083).png,,,1545947515,,
,Screenshot (47084).png,,,1545947518,,
,Screenshot (47085).png,,,1545947520,,
,Screenshot (47086).png,,,1545947521,,
,Screenshot (47087).png,,,1545947523,,
andromalius,Screenshot (47088).png,73.05,1616807.0,1545947525,1545947553.0,
andromalius,Screenshot (47089).png,73.05,1616807.0,1545947527,1545947560.0,
,Screenshot (47090).png,,,1545947528,,
,Screenshot (47091).png,,,1545947530,,
,Screenshot (47092).png,,,1545947531,,
,Screenshot (47093).png,,,1545947534,,
andromalius,Screenshot (47094).png,73.05,1616807.0,1545947535,1545947580.0,
,Screenshot (47095).png,,,1545947661,,
,Screenshot (47096).png,,,1545947664,,
,Screenshot (47097).png,,,1545947667,,
,Screenshot (47098).png,,,1545947667,,
,Screenshot (47099).png,,,1545947669,,
andromalius,Screenshot (47100).png,73.04,1617869.0,1545947671,1545947696.0,
andromalius,Screenshot (47101).png,73.04,1617869.0,1545947673,1545947700.0,
,Screenshot (47102).png,,,1545947674,,
,Screenshot (47103).png,,,1545947676,,
,Screenshot (47104).png,,,1545947677,,
,Screenshot (47105).png,,,1545947680,,
andromalius,Screenshot (47106).png,73.04,1617869.0,1545947681,1545947719.0,
,Screenshot (47107).png,,,1545947807,,
,Screenshot (47108).png,,,1545947810,,
,Screenshot (47109).png,,,1545947811,,
,Screenshot (47110).png,,,1545947813,,
,Screenshot (47111).png,,,1545947815,,
andromalius,Screenshot (47112).png,100.0,161.0,1545947816,1545947847.0,
andromalius,Screenshot (47113).png,73.02,1619085.0,1545947818,1545947851.0,
,Screenshot (47114).png,,,1545947820,,
,Screenshot (47115).png,,,1545947821,,
,Screenshot (47116).png,,,1545947822,,
,Screenshot (47117).png,,,1545947825,,
,Screenshot (47118).png,,,1545947826,,
,Screenshot (47119).png,,,1545947952,,
,Screenshot (47120).png,,,1545947955,,
,Screenshot (47121).png,,,1545947957,,
,Screenshot (47122).png,,,1545947958,,
,Screenshot (47123).png,,,1545947960,,
andromalius,Screenshot (47124).png,73.0,1620298.0,1545947962,1545947986.0,
andromalius,Screenshot (47125).png,73.0,1620298.0,1545947964,1545947990.0,
,Screenshot (47126).png,,,1545947965,,
,Screenshot (47127).png,,,1545947967,,
,Screenshot (47128).png,,,1545947968,,
,Screenshot (47129).png,,,1545947971,,
andromalius,Screenshot (47130).png,73.0,1620298.0,1545947972,1545948008.0,
,Screenshot (47131).png,,,1545948098,,
,Screenshot (47132).png,,,1545948100,,
,Screenshot (47133).png,,,1545948102,,
,Screenshot (47134).png,,,1545948104,,
,Screenshot (47135).png,,,1545948106,,
andromalius,Screenshot (47136).png,72.98,1621384.0,1545948107,1545948137.0,
andromalius,Screenshot (47137).png,72.98,1621384.0,1545948109,1545948141.0,
,Screenshot (47138).png,,,1545948111,,
,Screenshot (47139).png,,,1545948112,,
,Screenshot (47140).png,,,1545948114,,
,Screenshot (47141).png,,,1545948116,,
,Screenshot (47142).png,,,1545948117,,
,Screenshot (47143).png,,,1545948243,,
,Screenshot (47144).png,,,1545948246,,
,Screenshot (47145).png,,,1545948247,,
,Screenshot (47146).png,,,1545948249,,
,Screenshot (47147).png,,,1545948251,,
andromalius,Screenshot (47148).png,72.96,1622623.0,1545948252,1545948287.0,
andromalius,Screenshot (47149).png,72.96,1622623.0,1545948254,1545948292.0,
,Screenshot (47150).png,,,1545948256,,
,Screenshot (47151).png,,,1545948257,,
,Screenshot (47152).png,,,1545948259,,
,Screenshot (47153).png,,,1545948261,,
andromalius,Screenshot (47154).png,72.96,1622623.0,1545948262,1545948312.0,
,Screenshot (47155).png,,,1545948388,,
,Screenshot (47156).png,,,1545948390,,
,Screenshot (47157).png,,,1545948393,,
,Screenshot (47158).png,,,1545948394,,
,Screenshot (47159).png,,,1545948396,,
andromalius,Screenshot (47160).png,72.94,1623878.0,1545948398,1545948428.0,
andromalius,Screenshot (47161).png,72.94,1623878.0,1545948400,1545948432.0,
,Screenshot (47162).png,,,1545948402,,
,Screenshot (47163).png,,,1545948403,,
,Screenshot (47164).png,,,1545948405,,
,Screenshot (47165).png,,,1545948407,,
andromalius,Screenshot (47166).png,72.94,1623878.0,1545948408,1545948451.0,
,Screenshot (47167).png,,,1545948534,,
,Screenshot (47168).png,,,1545948536,,
,Screenshot (47169).png,,,1545948539,,
,Screenshot (47170).png,,,1545948540,,
,Screenshot (47171).png,,,1545948542,,
andromalius,Screenshot (47172).png,72.92,1625031.0,1545948543,1545948568.0,
andromalius,Screenshot (47173).png,72.92,1625031.0,1545948546,1545948571.0,
,Screenshot (47174).png,,,1545948547,,
,Screenshot (47175).png,,,1545948549,,
,Screenshot (47176).png,,,1545948550,,
,Screenshot (47177).png,,,1545948553,,
andromalius,Screenshot (47178).png,72.92,1625031.0,1545948553,1545948590.0,
,Screenshot (47179).png,,,1545948680,,
,Screenshot (47180).png,,,1545948682,,
,Screenshot (47181).png,,,1545948684,,
,Screenshot (47182).png,,,1545948686,,
,Screenshot (47183).png,,,1545948688,,
andromalius,Screenshot (47184).png,72.9,1626268.0,1545948689,1545948717.0,
andromalius,Screenshot (47185).png,72.9,1626268.0,1545948691,1545948721.0,
,Screenshot (47186).png,,,1545948693,,
,Screenshot (47187).png,,,1545948695,,
,Screenshot (47188).png,,,1545948696,,
,Screenshot (47189).png,,,1545948698,,
andromalius,Screenshot (47190).png,72.9,1626268.0,1545948699,1545948740.0,
,Screenshot (47191).png,,,1545948825,,
,Screenshot (47192).png,,,1545948827,,
,Screenshot (47193).png,,,1545948830,,
,Screenshot (47194).png,,,1545948831,,
,Screenshot (47195).png,,,1545948834,,
andromalius,Screenshot (47196).png,72.87,1627529.0,1545948835,1545948860.0,
andromalius,Screenshot (47197).png,72.87,1627529.0,1545948837,1545948866.0,
,Screenshot (47198).png,,,1545948839,,
,Screenshot (47199).png,,,1545948840,,
,Screenshot (47200).png,,,1545948842,,
,Screenshot (47201).png,,,1545948844,,
andromalius,Screenshot (47202).png,72.87,1627529.0,1545948845,1545948891.0,
,Screenshot (47203).png,,,1545948971,,
,Screenshot (47204).png,,,1545948974,,
,Screenshot (47205).png,,,1545948976,,
,Screenshot (47206).png,,,1545948977,,
,Screenshot (47207).png,,,1545948979,,
andromalius,Screenshot (47208).png,72.85,1628749.0,1545948980,1545949008.0,
andromalius,Screenshot (47209).png,72.85,1628749.0,1545948982,1545949012.0,
,Screenshot (47210).png,,,1545948984,,
,Screenshot (47211).png,,,1545948986,,
,Screenshot (47212).png,,,1545948987,,
,Screenshot (47213).png,,,1545948989,,
andromalius,Screenshot (47214).png,72.85,1628749.0,1545948990,1545949030.0,
,Screenshot (47215).png,,,1545949117,,
,Screenshot (47216).png,,,1545949120,,
,Screenshot (47217).png,,,1545949123,,
,Screenshot (47218).png,,,1545949123,,
,Screenshot (47219).png,,,1545949125,,
andromalius,Screenshot (47220).png,72.84,1629807.0,1545949126,1545949159.0,
andromalius,Screenshot (47221).png,72.84,1629807.0,1545949128,1545949163.0,
,Screenshot (47222).png,,,1545949130,,
,Screenshot (47223).png,,,1545949132,,
,Screenshot (47224).png,,,1545949133,,
,Screenshot (47225).png,,,1545949135,,
andromalius,Screenshot (47226).png,72.84,1629807.0,1545949136,1545949181.0,
,Screenshot (47227).png,,,1545949262,,
,Screenshot (47228).png,,,1545949265,,
,Screenshot (47229).png,,,1545949267,,
,Screenshot (47230).png,,,1545949268,,
,Screenshot (47231).png,,,1545949270,,
andromalius,Screenshot (47232).png,72.82,1631099.0,1545949272,1545949298.0,
andromalius,Screenshot (47233).png,72.82,1631099.0,1545949274,1545949302.0,
,Screenshot (47234).png,,,1545949276,,
,Screenshot (47235).png,,,1545949277,,
,Screenshot (47236).png,,,1545949279,,
,Screenshot (47237).png,,,1545949281,,
andromalius,Screenshot (47238).png,72.82,1631099.0,1545949282,1545949321.0,
,Screenshot (47239).png,,,1545949408,,
,Screenshot (47240).png,,,1545949411,,
,Screenshot (47241).png,,,1545949413,,
,Screenshot (47242).png,,,1545949414,,
,Screenshot (47243).png,,,1545949416,,
andromalius,Screenshot (47244).png,72.79,1632324.0,1545949418,1545949439.0,
andromalius,Screenshot (47245).png,72.79,1632324.0,1545949420,1545949443.0,
,Screenshot (47246).png,,,1545949421,,
,Screenshot (47247).png,,,1545949423,,
,Screenshot (47248).png,,,1545949425,,
,Screenshot (47249).png,,,1545949427,,
andromalius,Screenshot (47250).png,72.79,1632324.0,1545949428,1545949462.0,
,Screenshot (47251).png,,,1545949554,,
,Screenshot (47252).png,,,1545949556,,
,Screenshot (47253).png,,,1545949559,,
,Screenshot (47254).png,,,1545949560,,
,Screenshot (47255).png,,,1545949562,,
andromalius,Screenshot (47256).png,72.78,1633460.0,1545949563,1545949592.0,
andromalius,Screenshot (47257).png,72.78,1633460.0,1545949566,1545949596.0,
,Screenshot (47258).png,,,1545949567,,
,Screenshot (47259).png,,,1545949569,,
,Screenshot (47260).png,,,1545949570,,
,Screenshot (47261).png,,,1545949572,,
andromalius,Screenshot (47262).png,72.78,1633460.0,1545949573,1545949616.0,
,Screenshot (47263).png,,,1545949700,,
,Screenshot (47264).png,,,1545949702,,
,Screenshot (47265).png,,,1545949704,,
,Screenshot (47266).png,,,1545949706,,
,Screenshot (47267).png,,,1545949708,,
andromalius,Screenshot (47268).png,72.76,1634690.0,1545949709,1545949746.0,
andromalius,Screenshot (47269).png,72.76,1634690.0,1545949711,1545949750.0,
,Screenshot (47270).png,,,1545949713,,
,Screenshot (47271).png,,,1545949715,,
,Screenshot (47272).png,,,1545949716,,
,Screenshot (47273).png,,,1545949718,,
andromalius,Screenshot (47274).png,72.76,1634690.0,1545949719,1545949771.0,
,Screenshot (47275).png,,,1545949845,,
,Screenshot (47276).png,,,1545949848,,
,Screenshot (47277).png,,,1545949851,,
,Screenshot (47278).png,,,1545949852,,
,Screenshot (47279).png,,,1545949854,,
andromalius,Screenshot (47280).png,72.73,1635981.0,1545949855,1545949877.0,
andromalius,Screenshot (47281).png,72.73,1635981.0,1545949857,1545949881.0,
,Screenshot (47282).png,,,1545949859,,
,Screenshot (47283).png,,,1545949860,,
,Screenshot (47284).png,,,1545949862,,
,Screenshot (47285).png,,,1545949864,,
andromalius,Screenshot (47286).png,72.73,1635981.0,1545949865,1545949901.0,
,Screenshot (47287).png,,,1545949992,,
,Screenshot (47288).png,,,1545949994,,
,Screenshot (47289).png,,,1545949996,,
,Screenshot (47290).png,,,1545949998,,
,Screenshot (47291).png,,,1545950000,,
andromalius,Screenshot (47292).png,72.71,1637197.0,1545950001,1545950031.0,
andromalius,Screenshot (47293).png,72.71,1637197.0,1545950003,1545950036.0,
,Screenshot (47294).png,,,1545950005,,
,Screenshot (47295).png,,,1545950006,,
,Screenshot (47296).png,,,1545950008,,
,Screenshot (47297).png,,,1545950010,,
andromalius,Screenshot (47298).png,72.71,1637197.0,1545950011,1545950056.0,
,Screenshot (47299).png,,,1545950137,,
,Screenshot (47300).png,,,1545950140,,
,Screenshot (47301).png,,,1545950142,,
,Screenshot (47302).png,,,1545950143,,
,Screenshot (47303).png,,,1545950145,,
andromalius,Screenshot (47304).png,72.7,1638282.0,1545950147,1545950176.0,
andromalius,Screenshot (47305).png,72.7,1638282.0,1545950148,1545950182.0,
,Screenshot (47306).png,,,1545950150,,
,Screenshot (47307).png,,,1545950152,,
,Screenshot (47308).png,,,1545950153,,
,Screenshot (47309).png,,,1545950157,,
andromalius,Screenshot (47310).png,72.7,1638282.0,1545950157,1545950212.0,
,Screenshot (47311).png,,,1545950283,,
,Screenshot (47312).png,,,1545950285,,
,Screenshot (47313).png,,,1545950287,,
,Screenshot (47314).png,,,1545950288,,
,Screenshot (47315).png,,,1545950291,,
andromalius,Screenshot (47316).png,72.67,1639582.0,1545950292,1545950321.0,
andromalius,Screenshot (47317).png,72.67,1639582.0,1545950294,1545950325.0,
,Screenshot (47318).png,,,1545950296,,
,Screenshot (47319).png,,,1545950298,,
,Screenshot (47320).png,,,1545950299,,
,Screenshot (47321).png,,,1545950301,,
,Screenshot (47322).png,,,1545950302,,
,Screenshot (47323).png,,,1545950428,,
,Screenshot (47324).png,,,1545950431,,
,Screenshot (47325).png,,,1545950433,,
,Screenshot (47326).png,,,1545950434,,
,Screenshot (47327).png,,,1545950436,,
andromalius,Screenshot (47328).png,72.65,1640832.0,1545950438,1545950474.0,
andromalius,Screenshot (47329).png,72.65,1640832.0,1545950440,1545950478.0,
,Screenshot (47330).png,,,1545950441,,
,Screenshot (47331).png,,,1545950443,,
,Screenshot (47332).png,,,1545950445,,
,Screenshot (47333).png,,,1545950447,,
andromalius,Screenshot (47334).png,72.65,1640832.0,1545950448,1545950498.0,
,Screenshot (47335).png,,,1545950574,,
,Screenshot (47336).png,,,1545950577,,
,Screenshot (47337).png,,,1545950579,,
,Screenshot (47338).png,,,1545950580,,
,Screenshot (47339).png,,,1545950582,,
andromalius,Screenshot (47340).png,72.63,1642082.0,1545950584,1545950615.0,
andromalius,Screenshot (47341).png,72.63,1642082.0,1545950586,1545950619.0,
,Screenshot (47342).png,,,1545950587,,
,Screenshot (47343).png,,,1545950589,,
,Screenshot (47344).png,,,1545950590,,
,Screenshot (47345).png,,,1545950592,,
andromalius,Screenshot (47346).png,72.63,1642082.0,1545950593,1545950640.0,
,Screenshot (47347).png,,,1545950719,,
,Screenshot (47348).png,,,1545950722,,
,Screenshot (47349).png,,,1545950724,,
,Screenshot (47350).png,,,1545950726,,
,Screenshot (47351).png,,,1545950728,,
andromalius,Screenshot (47352).png,72.61,1643359.0,1545950729,1545950760.0,
andromalius,Screenshot (47353).png,72.61,1643359.0,1545950731,1545950764.0,
,Screenshot (47354).png,,,1545950733,,
,Screenshot (47355).png,,,1545950734,,
,Screenshot (47356).png,,,1545950736,,
,Screenshot (47357).png,,,1545950738,,
andromalius,Screenshot (47358).png,72.61,1643359.0,1545950739,1545950785.0,
,Screenshot (47359).png,,,1545950865,,
,Screenshot (47360).png,,,1545950868,,
,Screenshot (47361).png,,,1545950870,,
,Screenshot (47362).png,,,1545950872,,
,Screenshot (47363).png,,,1545950873,,
,Screenshot (47366).png,,,1545950878,,
,Screenshot (47367).png,,,1545950880,,
,Screenshot (47368).png,,,1545950881,,
,Screenshot (47369).png,,,1545950884,,
,Screenshot (47371).png,,,1545951011,,
,Screenshot (47372).png,,,1545951013,,
,Screenshot (47373).png,,,1545951015,,
,Screenshot (47374).png,,,1545951017,,
,Screenshot (47375).png,,,1545951019,,
andromalius,Screenshot (47376).png,72.57,1645969.0,1545951020,1545951043.0,
andromalius,Screenshot (47377).png,72.57,1645969.0,1545951022,1545951047.0,
,Screenshot (47378).png,,,1545951024,,
,Screenshot (47379).png,,,1545951026,,
,Screenshot (47380).png,,,1545951027,,
,Screenshot (47381).png,,,1545951029,,
andromalius,Screenshot (47382).png,72.57,1645969.0,1545951030,1545951065.0,
,Screenshot (47383).png,,,1545951157,,
,Screenshot (47384).png,,,1545951159,,
,Screenshot (47385).png,,,1545951161,,
,Screenshot (47386).png,,,1545951163,,
,Screenshot (47387).png,,,1545951165,,
andromalius,Screenshot (47388).png,72.55,1647121.0,1545951167,1545951196.0,
andromalius,Screenshot (47389).png,72.55,1647121.0,1545951169,1545951200.0,
,Screenshot (47390).png,,,1545951170,,
,Screenshot (47391).png,,,1545951172,,
,Screenshot (47392).png,,,1545951173,,
,Screenshot (47393).png,,,1545951175,,
andromalius,Screenshot (47394).png,72.55,1647121.0,1545951176,1545951221.0,
,Screenshot (47395).png,,,1545951302,,
,Screenshot (47396).png,,,1545951305,,
,Screenshot (47397).png,,,1545951308,,
,Screenshot (47398).png,,,1545951309,,
,Screenshot (47399).png,,,1545951311,,
andromalius,Screenshot (47400).png,72.53,1648372.0,1545951312,1545951338.0,
andromalius,Screenshot (47401).png,72.53,1648372.0,1545951314,1545951343.0,
,Screenshot (47402).png,,,1545951316,,
,Screenshot (47403).png,,,1545951317,,
,Screenshot (47404).png,,,1545951319,,
,Screenshot (47405).png,,,1545951321,,
andromalius,Screenshot (47406).png,72.53,1648372.0,1545951322,1545951361.0,
,Screenshot (47407).png,,,1545951448,,
,Screenshot (47408).png,,,1545951451,,
,Screenshot (47409).png,,,1545951453,,
,Screenshot (47410).png,,,1545951454,,
,Screenshot (47411).png,,,1545951456,,
,Screenshot (47414).png,,,1545951461,,
,Screenshot (47415).png,,,1545951463,,
,Screenshot (47416).png,,,1545951465,,
,Screenshot (47417).png,,,1545951467,,
,Screenshot (47419).png,,,1545951594,,
,Screenshot (47420).png,,,1545951596,,
,Screenshot (47421).png,,,1545951598,,
,Screenshot (47422).png,,,1545951600,,
,Screenshot (47423).png,,,1545951602,,
andromalius,Screenshot (47424).png,72.49,1650871.0,1545951603,1545951641.0,
andromalius,Screenshot (47425).png,72.49,1650871.0,1545951605,1545951646.0,
,Screenshot (47426).png,,,1545951607,,
,Screenshot (47427).png,,,1545951609,,
,Screenshot (47428).png,,,1545951611,,
,Screenshot (47429).png,,,1545951613,,
andromalius,Screenshot (47430).png,72.49,1650871.0,1545951613,1545951667.0,
,Screenshot (47431).png,,,1545951739,,
,Screenshot (47432).png,,,1545951742,,
,Screenshot (47433).png,,,1545951744,,
,Screenshot (47434).png,,,1545951746,,
,Screenshot (47435).png,,,1545951748,,
andromalius,Screenshot (47436).png,72.46,1652171.0,1545951749,1545951786.0,
andromalius,Screenshot (47437).png,72.46,1652171.0,1545951751,1545951790.0,
,Screenshot (47438).png,,,1545951753,,
,Screenshot (47439).png,,,1545951754,,
,Screenshot (47440).png,,,1545951756,,
,Screenshot (47441).png,,,1545951758,,
andromalius,Screenshot (47442).png,72.46,1652171.0,1545951759,1545951808.0,
,Screenshot (47443).png,,,1545951885,,
,Screenshot (47444).png,,,1545951888,,
,Screenshot (47445).png,,,1545951889,,
,Screenshot (47446).png,,,1545951891,,
,Screenshot (47447).png,,,1545951893,,
andromalius,Screenshot (47448).png,72.44,1653431.0,1545951895,1545951927.0,
andromalius,Screenshot (47449).png,72.44,1653431.0,1545951897,1545951931.0,
,Screenshot (47450).png,,,1545951898,,
,Screenshot (47451).png,,,1545951900,,
,Screenshot (47452).png,,,1545951901,,
,Screenshot (47453).png,,,1545951904,,
andromalius,Screenshot (47454).png,72.44,1653431.0,1545951904,1545951950.0,
,Screenshot (47455).png,,,1545952030,,
,Screenshot (47456).png,,,1545952033,,
,Screenshot (47457).png,,,1545952037,,
,Screenshot (47458).png,,,1545952037,,
,Screenshot (47459).png,,,1545952039,,
andromalius,Screenshot (47460).png,72.42,1654717.0,1545952040,1545952070.0,
andromalius,Screenshot (47461).png,72.42,1654717.0,1545952042,1545952074.0,
,Screenshot (47462).png,,,1545952044,,
,Screenshot (47463).png,,,1545952045,,
,Screenshot (47464).png,,,1545952047,,
,Screenshot (47465).png,,,1545952049,,
andromalius,Screenshot (47466).png,72.42,1654717.0,1545952050,1545952094.0,
,Screenshot (47467).png,,,1545952176,,
,Screenshot (47468).png,,,1545952179,,
,Screenshot (47469).png,,,1545952181,,
,Screenshot (47470).png,,,1545952183,,
,Screenshot (47471).png,,,1545952185,,
andromalius,Screenshot (47472).png,72.4,1655850.0,1545952186,1545952213.0,
andromalius,Screenshot (47473).png,72.4,1655850.0,1545952188,1545952218.0,
,Screenshot (47474).png,,,1545952190,,
,Screenshot (47475).png,,,1545952191,,
,Screenshot (47476).png,,,1545952193,,
,Screenshot (47477).png,,,1545952195,,
andromalius,Screenshot (47478).png,72.4,1655850.0,1545952196,1545952237.0,
,Screenshot (47479).png,,,1545952322,,
